Order No,Time from Pickup to Arrival
Order_No_8434,1803
Order_No_1319,1517
Order_No_27197,1280
Order_No_15120,1496
Order_No_3895,1600
Order_No_1063,569
Order_No_3729,1036
Order_No_27780,508
Order_No_20941,863
Order_No_14881,1631
Order_No_21959,1025
Order_No_11430,1672
Order_No_16344,1528
Order_No_7460,763
Order_No_2109,1315
Order_No_27945,2456
Order_No_13914,1385
Order_No_6869,1984
Order_No_16042,2069
Order_No_14798,2521
Order_No_14972,1944
Order_No_1933,1298
Order_No_10317,1152
Order_No_935,979
Order_No_10714,2106
Order_No_7031,1276
Order_No_10121,1054
Order_No_17659,2302
Order_No_12262,1337
Order_No_2064,1348
Order_No_12896,936
Order_No_11903,1087
Order_No_25647,1460
Order_No_8282,874
Order_No_25530,1184
Order_No_8815,734
Order_No_9730,1662
Order_No_743,2139
Order_No_11497,2540
Order_No_23838,1409
Order_No_7784,1023
Order_No_22765,1602
Order_No_12714,1382
Order_No_24066,3879
Order_No_20917,961
Order_No_12785,1387
Order_No_27096,1951
Order_No_20923,2047
Order_No_11176,3228
Order_No_23813,2198
Order_No_16031,1550
Order_No_25526,2144
Order_No_12506,1160
Order_No_22930,1329
Order_No_13347,1629
Order_No_17136,564
Order_No_18764,1823
Order_No_2705,1165
Order_No_13443,1125
Order_No_18850,1192
Order_No_7376,709
Order_No_1493,1771
Order_No_1066,2186
Order_No_2411,1156
Order_No_21869,856
Order_No_17101,1017
Order_No_21679,2958
Order_No_6280,955
Order_No_25408,1511
Order_No_17611,2126
Order_No_25977,1188
Order_No_6999,1483
Order_No_6436,2334
Order_No_16463,1601
Order_No_3290,655
Order_No_21465,1544
Order_No_20745,1762
Order_No_4378,823
Order_No_6837,3160
Order_No_511,685
Order_No_23337,1810
Order_No_18786,1856
Order_No_19567,1914
Order_No_9639,1090
Order_No_21767,2054
Order_No_7576,1603
Order_No_8810,3362
Order_No_3897,2626
Order_No_6142,1636
Order_No_26154,1058
Order_No_26263,1499
Order_No_16314,1121
Order_No_19496,2319
Order_No_22365,1372
Order_No_23256,1300
Order_No_56,1475
Order_No_14480,717
Order_No_16972,1293
Order_No_16459,1353
Order_No_26595,508
Order_No_3981,1430
Order_No_21412,1054
Order_No_24494,779
Order_No_21493,1753
Order_No_16486,2645
Order_No_14680,1253
Order_No_5805,1291
Order_No_367,542
Order_No_22787,910
Order_No_23282,853
Order_No_16588,826
Order_No_2221,2260
Order_No_147,1259
Order_No_10040,788
Order_No_22014,879
Order_No_5098,1613
Order_No_3052,791
Order_No_22802,1018
Order_No_12260,2701
Order_No_27427,1632
Order_No_21738,2339
Order_No_26363,1539
Order_No_17696,1870
Order_No_10377,1071
Order_No_18050,1264
Order_No_15356,1251
Order_No_20858,1091
Order_No_9719,1237
Order_No_19503,1311
Order_No_26119,1692
Order_No_1680,1870
Order_No_24656,1727
Order_No_3649,2029
Order_No_12688,1295
Order_No_19490,1738
Order_No_18982,1292
Order_No_26875,1039
Order_No_2310,1451
Order_No_7734,1509
Order_No_17888,1734
Order_No_2217,1275
Order_No_26190,1349
Order_No_19481,1316
Order_No_17095,765
Order_No_19873,824
Order_No_18385,1014
Order_No_169,2104
Order_No_3987,2111
Order_No_23727,2517
Order_No_3401,1470
Order_No_8389,1865
Order_No_18420,1539
Order_No_16069,1004
Order_No_20250,998
Order_No_7669,1138
Order_No_23888,1186
Order_No_3037,677
Order_No_16996,1209
Order_No_11738,1781
Order_No_26942,1266
Order_No_23113,980
Order_No_9760,287
Order_No_19160,537
Order_No_8602,2204
Order_No_21804,1882
Order_No_15243,2147
Order_No_1872,1316
Order_No_11021,1029
Order_No_3036,691
Order_No_9435,2984
Order_No_26153,734
Order_No_20106,709
Order_No_13251,2082
Order_No_11509,2567
Order_No_26619,1633
Order_No_16360,1489
Order_No_10825,1669
Order_No_25592,2589
Order_No_25225,733
Order_No_23090,1620
Order_No_17335,2458
Order_No_26622,1476
Order_No_16298,742
Order_No_6773,1078
Order_No_7891,1224
Order_No_10858,1172
Order_No_4475,520
Order_No_21901,513
Order_No_16408,1227
Order_No_6771,1716
Order_No_22907,1408
Order_No_21277,1940
Order_No_15350,1517
Order_No_1167,906
Order_No_8730,2496
Order_No_14333,1686
Order_No_19029,865
Order_No_3091,762
Order_No_27768,1208
Order_No_9423,1313
Order_No_28182,2637
Order_No_22817,1094
Order_No_2247,1780
Order_No_23718,1855
Order_No_9626,1799
Order_No_3603,966
Order_No_1043,2990
Order_No_21245,1867
Order_No_17937,1215
Order_No_720,1715
Order_No_22796,2718
Order_No_13292,3151
Order_No_23752,2125
Order_No_1625,2221
Order_No_27001,2340
Order_No_8003,1097
Order_No_8161,1449
Order_No_12510,1220
Order_No_22920,2746
Order_No_14306,1759
Order_No_14530,2375
Order_No_1804,2141
Order_No_23445,1780
Order_No_11228,1611
Order_No_20071,2155
Order_No_8495,1686
Order_No_21065,1053
Order_No_4382,1579
Order_No_15035,1739
Order_No_19220,2484
Order_No_17354,1697
Order_No_23997,1281
Order_No_1431,1410
Order_No_18151,1547
Order_No_17858,1924
Order_No_12359,1852
Order_No_19045,1900
Order_No_11623,1593
Order_No_11804,2056
Order_No_24733,998
Order_No_5217,1210
Order_No_19818,2350
Order_No_8396,1857
Order_No_1519,2640
Order_No_14101,2306
Order_No_9129,1472
Order_No_18823,828
Order_No_16359,1787
Order_No_1544,1512
Order_No_25052,1388
Order_No_1172,703
Order_No_23871,2382
Order_No_8274,1243
Order_No_3268,1646
Order_No_12318,2466
Order_No_16518,942
Order_No_10519,2330
Order_No_18701,2489
Order_No_8433,2023
Order_No_27433,1906
Order_No_22721,1274
Order_No_7467,1461
Order_No_24029,1622
Order_No_13193,1570
Order_No_23512,2877
Order_No_15665,1176
Order_No_8371,1705
Order_No_12616,1305
Order_No_20011,1417
Order_No_26700,1076
Order_No_21497,1507
Order_No_5236,1192
Order_No_24580,1912
Order_No_8324,1471
Order_No_8560,1476
Order_No_19095,924
Order_No_26500,1357
Order_No_4651,1330
Order_No_1264,1985
Order_No_20494,1106
Order_No_9245,1368
Order_No_16848,1498
Order_No_3389,2719
Order_No_12868,872
Order_No_8934,1450
Order_No_25296,1260
Order_No_16800,857
Order_No_1060,2147
Order_No_2027,1569
Order_No_339,1797
Order_No_10556,1835
Order_No_18421,1369
Order_No_6370,532
Order_No_14577,2177
Order_No_1757,1050
Order_No_14923,3114
Order_No_24478,1708
Order_No_16517,2003
Order_No_2477,2827
Order_No_10051,2180
Order_No_19230,1764
Order_No_10065,2102
Order_No_13623,1761
Order_No_10569,2003
Order_No_4910,1840
Order_No_7237,1609
Order_No_21359,517
Order_No_11762,2263
Order_No_11909,877
Order_No_3243,1626
Order_No_27828,3274
Order_No_10869,1202
Order_No_14264,2010
Order_No_21094,1156
Order_No_10236,1916
Order_No_12934,1293
Order_No_146,2155
Order_No_27037,1684
Order_No_4040,1876
Order_No_19802,2174
Order_No_6725,1783
Order_No_27604,856
Order_No_5382,767
Order_No_1322,2596
Order_No_1230,1786
Order_No_3365,1124
Order_No_9522,1818
Order_No_18791,3123
Order_No_11406,2358
Order_No_18240,2308
Order_No_20221,2096
Order_No_320,1292
Order_No_4892,1288
Order_No_1159,1977
Order_No_21274,1550
Order_No_21845,1976
Order_No_25219,2367
Order_No_24147,2498
Order_No_24379,1821
Order_No_15933,1985
Order_No_27610,1115
Order_No_4386,1869
Order_No_26782,2603
Order_No_8214,1699
Order_No_16243,3207
Order_No_17683,2161
Order_No_20722,1672
Order_No_19376,994
Order_No_17281,1862
Order_No_16865,1086
Order_No_9101,1688
Order_No_27499,1439
Order_No_12537,863
Order_No_12296,2669
Order_No_14428,813
Order_No_25685,590
Order_No_22913,926
Order_No_24524,672
Order_No_1752,735
Order_No_10557,2038
Order_No_22245,1863
Order_No_7053,1697
Order_No_13850,1168
Order_No_17907,1583
Order_No_13928,1866
Order_No_4721,1935
Order_No_9400,1756
Order_No_19949,1168
Order_No_3418,2029
Order_No_1248,1745
Order_No_4154,2456
Order_No_24309,526
Order_No_23502,1570
Order_No_12366,1219
Order_No_22423,1673
Order_No_13998,1300
Order_No_347,1194
Order_No_8784,1605
Order_No_15320,1989
Order_No_3636,1907
Order_No_27543,1635
Order_No_13064,1776
Order_No_22589,3516
Order_No_23595,1783
Order_No_4970,729
Order_No_24756,2786
Order_No_3836,1915
Order_No_22406,863
Order_No_2413,958
Order_No_26683,1113
Order_No_21518,2313
Order_No_12497,3368
Order_No_4545,2976
Order_No_17070,2081
Order_No_11580,959
Order_No_4976,2540
Order_No_19328,2500
Order_No_6819,1534
Order_No_27385,3161
Order_No_22737,1245
Order_No_27966,2685
Order_No_24985,2372
Order_No_1428,1279
Order_No_27060,1309
Order_No_13885,2722
Order_No_24468,662
Order_No_2653,1245
Order_No_22013,2081
Order_No_2162,2967
Order_No_17003,1502
Order_No_18595,511
Order_No_9225,382
Order_No_9053,3253
Order_No_16485,814
Order_No_11680,2138
Order_No_858,2090
Order_No_17158,2073
Order_No_20606,2465
Order_No_16334,1835
Order_No_24270,1688
Order_No_25462,1588
Order_No_25873,1584
Order_No_25013,1434
Order_No_13198,2044
Order_No_13003,1883
Order_No_25973,1382
Order_No_22278,903
Order_No_16712,1479
Order_No_23350,1015
Order_No_20845,2204
Order_No_6216,2225
Order_No_12192,2337
Order_No_143,1435
Order_No_5623,942
Order_No_13119,855
Order_No_22753,2101
Order_No_25665,943
Order_No_18290,1224
Order_No_26132,1232
Order_No_17364,1593
Order_No_8570,1677
Order_No_9108,1011
Order_No_24924,2027
Order_No_7090,1318
Order_No_26015,1013
Order_No_13811,1555
Order_No_12931,1407
Order_No_27715,964
Order_No_20852,2424
Order_No_8049,2754
Order_No_13,534
Order_No_21292,1336
Order_No_20323,1480
Order_No_16947,1520
Order_No_2176,2629
Order_No_571,1275
Order_No_18025,2050
Order_No_7573,2207
Order_No_9851,1907
Order_No_17201,1263
Order_No_11865,1499
Order_No_27504,979
Order_No_5822,3149
Order_No_18147,655
Order_No_25957,1680
Order_No_18681,1974
Order_No_19737,2168
Order_No_20258,1045
Order_No_1517,1688
Order_No_9954,2864
Order_No_21571,2269
Order_No_5680,2661
Order_No_16159,1892
Order_No_26607,1630
Order_No_14097,2027
Order_No_16561,2425
Order_No_8526,1931
Order_No_13524,2681
Order_No_15647,331
Order_No_16796,3098
Order_No_7202,1289
Order_No_21797,1243
Order_No_18886,1122
Order_No_10403,806
Order_No_16117,2112
Order_No_12894,1143
Order_No_9804,1701
Order_No_15628,2540
Order_No_22501,2632
Order_No_1935,1272
Order_No_14628,1697
Order_No_7929,1578
Order_No_3859,1556
Order_No_17064,1615
Order_No_9611,1637
Order_No_2522,1681
Order_No_10058,2440
Order_No_4376,1571
Order_No_21626,1336
Order_No_22557,2045
Order_No_14494,1349
Order_No_10707,2000
Order_No_20317,1766
Order_No_11351,2354
Order_No_19184,714
Order_No_23283,1598
Order_No_15494,1143
Order_No_21856,1621
Order_No_27540,1676
Order_No_25423,815
Order_No_18538,2242
Order_No_20548,1764
Order_No_19726,2540
Order_No_18235,1027
Order_No_12948,1609
Order_No_6675,1998
Order_No_24615,1447
Order_No_13744,1075
Order_No_12188,629
Order_No_14578,1373
Order_No_19611,1831
Order_No_9885,1766
Order_No_14353,2061
Order_No_17960,1390
Order_No_1411,1864
Order_No_2474,1707
Order_No_972,1638
Order_No_15841,2077
Order_No_9795,1426
Order_No_1372,2071
Order_No_273,850
Order_No_7503,2620
Order_No_19799,2085
Order_No_12302,1940
Order_No_27792,2301
Order_No_8932,1179
Order_No_4101,1478
Order_No_27102,1027
Order_No_15249,2223
Order_No_11355,1184
Order_No_14442,2222
Order_No_22657,1545
Order_No_23184,1175
Order_No_13726,2048
Order_No_11791,3248
Order_No_22180,1024
Order_No_27941,1607
Order_No_3299,2239
Order_No_411,2678
Order_No_25031,1790
Order_No_20039,1578
Order_No_6422,1344
Order_No_15305,2668
Order_No_881,2037
Order_No_14836,1360
Order_No_15718,1406
Order_No_17254,2495
Order_No_22379,1616
Order_No_11001,1781
Order_No_19817,559
Order_No_16673,1941
Order_No_27727,2189
Order_No_728,2562
Order_No_11373,254
Order_No_8931,746
Order_No_3733,883
Order_No_20900,2581
Order_No_16512,1129
Order_No_11372,1435
Order_No_5173,2047
Order_No_3367,1593
Order_No_13945,1719
Order_No_26588,1533
Order_No_25495,2559
Order_No_6959,1497
Order_No_1036,1255
Order_No_12348,1469
Order_No_5207,1292
Order_No_11108,2831
Order_No_15696,1957
Order_No_14332,2116
Order_No_21633,904
