Order No,Time from Pickup to Arrival
Order_No_18519,1056
Order_No_16683,2985
Order_No_12760,2917
Order_No_7944,1883
Order_No_24923,1815
Order_No_10546,780
Order_No_8434,1837
Order_No_1319,1529
Order_No_27197,1231
Order_No_15120,1436
Order_No_3895,1653
Order_No_1063,451
Order_No_3729,1146
Order_No_27780,535
Order_No_20941,873
Order_No_14881,1610
Order_No_21959,1000
Order_No_11430,1722
Order_No_16344,1600
Order_No_7460,607
Order_No_2109,1226
Order_No_27945,2375
Order_No_13914,1357
Order_No_6869,1876
Order_No_16042,2019
Order_No_14798,2421
Order_No_14972,1889
Order_No_1933,1252
Order_No_10317,1094
Order_No_935,533
Order_No_10714,2193
Order_No_7031,1197
Order_No_10121,747
Order_No_17659,2342
Order_No_12262,1269
Order_No_2064,1219
Order_No_12896,398
Order_No_11903,912
Order_No_25647,1403
Order_No_8282,814
Order_No_25530,1232
Order_No_8815,704
Order_No_9730,1756
Order_No_743,2230
Order_No_11497,2811
Order_No_23838,1419
Order_No_7784,999
Order_No_22765,1565
Order_No_12714,1281
Order_No_24066,3590
Order_No_20917,903
Order_No_12785,1351
Order_No_27096,1880
Order_No_20923,1649
Order_No_11176,3184
Order_No_23813,1741
Order_No_16031,1460
Order_No_25526,2156
Order_No_12506,991
Order_No_22930,1315
Order_No_13347,1551
Order_No_17136,564
Order_No_18764,1691
Order_No_2705,1161
Order_No_13443,994
Order_No_18850,1227
Order_No_7376,714
Order_No_1493,1812
Order_No_1066,2047
Order_No_2411,1409
Order_No_21869,826
Order_No_17101,1130
Order_No_21679,3229
Order_No_6280,911
Order_No_25408,1466
Order_No_17611,2215
Order_No_25977,1117
Order_No_6999,1612
Order_No_6436,2199
Order_No_16463,1198
Order_No_3290,847
Order_No_21465,1396
Order_No_20745,1743
Order_No_4378,789
Order_No_6837,2846
Order_No_511,723
Order_No_23337,1752
Order_No_18786,1855
Order_No_19567,1899
Order_No_9639,1189
Order_No_21767,2134
Order_No_7576,1465
Order_No_8810,2828
Order_No_3897,2165
Order_No_6142,1525
Order_No_26154,895
Order_No_26263,1409
Order_No_16314,1171
Order_No_19496,2475
Order_No_22365,1328
Order_No_23256,1376
Order_No_56,1611
Order_No_14480,629
Order_No_16972,1288
Order_No_16459,1385
Order_No_26595,446
Order_No_3981,1091
Order_No_21412,1148
Order_No_24494,830
Order_No_21493,1640
Order_No_16486,2420
Order_No_14680,1269
Order_No_5805,1362
Order_No_367,625
Order_No_22787,962
Order_No_23282,865
Order_No_16588,778
Order_No_2221,2382
Order_No_147,1432
Order_No_10040,549
Order_No_22014,837
Order_No_5098,1558
Order_No_3052,567
Order_No_22802,595
Order_No_12260,2678
Order_No_27427,1684
Order_No_21738,2435
Order_No_26363,1313
Order_No_17696,1899
Order_No_10377,1055
Order_No_18050,925
Order_No_15356,997
Order_No_20858,793
Order_No_9719,1064
Order_No_19503,1234
Order_No_26119,1695
Order_No_1680,1945
Order_No_24656,1774
Order_No_3649,1987
Order_No_12688,1287
Order_No_19490,1627
Order_No_18982,1137
Order_No_26875,1233
Order_No_2310,1429
Order_No_7734,1384
Order_No_17888,1558
Order_No_2217,1289
Order_No_26190,1337
Order_No_19481,1253
Order_No_17095,1018
Order_No_19873,1091
Order_No_18385,1114
Order_No_169,2052
Order_No_3987,2096
Order_No_23727,2718
Order_No_3401,1451
Order_No_8389,1905
Order_No_18420,1506
Order_No_16069,1018
Order_No_20250,936
Order_No_7669,1189
Order_No_23888,1021
Order_No_3037,903
Order_No_16996,1397
Order_No_11738,1781
Order_No_26942,1256
Order_No_23113,815
Order_No_9760,416
Order_No_19160,687
Order_No_8602,2332
Order_No_21804,1875
Order_No_15243,1989
Order_No_1872,1199
Order_No_11021,906
Order_No_3036,388
Order_No_9435,2842
Order_No_26153,819
Order_No_20106,651
Order_No_13251,2123
Order_No_11509,2582
Order_No_26619,1794
Order_No_16360,1400
Order_No_10825,1594
Order_No_25592,2700
Order_No_25225,550
Order_No_23090,1664
Order_No_17335,2402
Order_No_26622,1459
Order_No_16298,846
Order_No_6773,675
Order_No_7891,1008
Order_No_10858,1176
Order_No_4475,681
Order_No_21901,679
Order_No_16408,1156
Order_No_6771,1529
Order_No_22907,1271
Order_No_21277,1666
Order_No_15350,1405
Order_No_1167,862
Order_No_8730,2489
Order_No_14333,1583
Order_No_19029,916
Order_No_3091,842
Order_No_27768,1149
Order_No_9423,1337
Order_No_28182,2587
Order_No_22817,1042
Order_No_2247,1751
Order_No_23718,1605
Order_No_9626,1497
Order_No_3603,864
Order_No_1043,2937
Order_No_21245,1661
Order_No_17937,1235
Order_No_720,1692
Order_No_22796,2708
Order_No_13292,3272
Order_No_23752,2076
Order_No_1625,2167
Order_No_27001,2299
Order_No_8003,1454
Order_No_8161,1384
Order_No_12510,1386
Order_No_22920,2725
Order_No_14306,1658
Order_No_14530,2305
Order_No_1804,2206
Order_No_23445,1675
Order_No_11228,1700
Order_No_20071,2206
Order_No_8495,1641
Order_No_21065,1060
Order_No_4382,1675
Order_No_15035,1731
Order_No_19220,2482
Order_No_17354,1514
Order_No_23997,1247
Order_No_1431,1375
Order_No_18151,1809
Order_No_17858,1990
Order_No_12359,1764
Order_No_19045,1942
Order_No_11623,1577
Order_No_11804,2042
Order_No_24733,949
Order_No_5217,1355
Order_No_19818,2360
Order_No_8396,1870
Order_No_1519,2868
Order_No_14101,2489
Order_No_9129,1397
Order_No_18823,1016
Order_No_16359,1721
Order_No_1544,1503
Order_No_25052,1349
Order_No_1172,748
Order_No_23871,2379
Order_No_8274,1180
Order_No_3268,1594
Order_No_12318,2287
Order_No_16518,934
Order_No_10519,2231
Order_No_18701,2607
Order_No_8433,1974
Order_No_27433,1791
Order_No_22721,1332
Order_No_7467,1428
Order_No_24029,1625
Order_No_13193,1503
Order_No_23512,2870
Order_No_15665,1058
Order_No_8371,1773
Order_No_12616,1458
Order_No_20011,1288
Order_No_26700,1224
Order_No_21497,1519
Order_No_5236,1252
Order_No_24580,1988
Order_No_8324,1487
Order_No_8560,1494
Order_No_19095,998
Order_No_26500,1418
Order_No_4651,1298
Order_No_1264,1962
Order_No_20494,1208
Order_No_9245,1215
Order_No_16848,1676
Order_No_3389,2887
Order_No_12868,872
Order_No_8934,1414
Order_No_25296,1245
Order_No_16800,716
Order_No_1060,2011
Order_No_2027,1644
Order_No_339,1681
Order_No_10556,1793
Order_No_18421,1324
Order_No_6370,627
Order_No_14577,2112
Order_No_1757,1077
Order_No_14923,2718
Order_No_24478,1520
Order_No_16517,1623
Order_No_2477,2875
Order_No_10051,2094
Order_No_19230,1643
Order_No_10065,1904
Order_No_13623,1676
Order_No_10569,1806
Order_No_4910,1684
Order_No_7237,1764
Order_No_21359,593
Order_No_11762,2119
Order_No_11909,707
Order_No_3243,1602
Order_No_27828,3170
Order_No_10869,1315
Order_No_14264,2137
Order_No_21094,940
Order_No_10236,1735
Order_No_12934,1331
Order_No_146,1854
Order_No_27037,1644
Order_No_4040,1819
Order_No_19802,2078
Order_No_6725,1625
Order_No_27604,799
Order_No_5382,790
Order_No_1322,2596
Order_No_1230,1414
Order_No_3365,978
Order_No_9522,1881
Order_No_18791,3245
Order_No_11406,2430
Order_No_18240,2372
Order_No_20221,2174
Order_No_320,1185
Order_No_4892,1476
Order_No_1159,2018
Order_No_21274,1605
Order_No_21845,1973
Order_No_25219,2388
Order_No_24147,2532
Order_No_24379,1638
Order_No_15933,2085
Order_No_27610,882
Order_No_4386,1678
Order_No_26782,2536
Order_No_8214,1666
Order_No_16243,3406
Order_No_17683,2259
Order_No_20722,1516
Order_No_19376,984
Order_No_17281,1848
Order_No_16865,1053
Order_No_9101,1751
Order_No_27499,1362
Order_No_12537,947
Order_No_12296,2610
Order_No_14428,707
Order_No_25685,673
Order_No_22913,953
Order_No_24524,620
Order_No_1752,554
Order_No_10557,1837
Order_No_22245,1656
Order_No_7053,1602
Order_No_13850,1001
Order_No_17907,1376
Order_No_13928,1691
Order_No_4721,1715
Order_No_9400,1524
Order_No_19949,1112
Order_No_3418,1856
Order_No_1248,1611
Order_No_4154,2373
Order_No_24309,521
Order_No_23502,1629
Order_No_12366,1191
Order_No_22423,1548
Order_No_13998,1140
Order_No_347,984
Order_No_8784,1571
Order_No_15320,1816
Order_No_3636,1731
Order_No_27543,1397
Order_No_13064,1782
Order_No_22589,3172
Order_No_23595,1587
Order_No_4970,646
Order_No_24756,2721
Order_No_3836,1856
Order_No_22406,913
Order_No_2413,796
Order_No_26683,740
Order_No_21518,2214
Order_No_12497,3205
Order_No_4545,2849
Order_No_17070,1951
Order_No_11580,847
Order_No_4976,2404
Order_No_19328,2360
Order_No_6819,1445
Order_No_27385,3231
Order_No_22737,1087
Order_No_27966,3020
Order_No_24985,2207
Order_No_1428,811
Order_No_27060,1445
Order_No_13885,2566
Order_No_24468,633
Order_No_2653,1246
Order_No_22013,2146
Order_No_2162,3130
Order_No_17003,1539
Order_No_18595,771
Order_No_9225,690
Order_No_9053,3361
Order_No_16485,623
Order_No_11680,2155
Order_No_858,2205
Order_No_17158,1955
Order_No_20606,2336
Order_No_16334,1785
Order_No_24270,1527
Order_No_25462,1543
Order_No_25873,1538
Order_No_25013,1474
Order_No_13198,1957
Order_No_13003,1820
Order_No_25973,1254
Order_No_22278,940
Order_No_16712,1488
Order_No_23350,1138
Order_No_20845,2233
Order_No_6216,2323
Order_No_12192,2368
Order_No_143,1372
Order_No_5623,967
Order_No_13119,787
Order_No_22753,2064
Order_No_25665,936
Order_No_18290,1291
Order_No_26132,1252
Order_No_17364,1652
Order_No_8570,1602
Order_No_9108,1054
Order_No_24924,1897
Order_No_7090,1090
Order_No_26015,903
Order_No_13811,1413
Order_No_12931,1086
Order_No_27715,962
Order_No_20852,2497
Order_No_8049,2609
Order_No_13,565
Order_No_21292,1228
Order_No_20323,1209
Order_No_16947,1653
Order_No_2176,2383
Order_No_571,1320
Order_No_18025,2041
Order_No_7573,2285
Order_No_9851,1950
Order_No_17201,1219
Order_No_11865,1355
Order_No_27504,872
Order_No_5822,3219
Order_No_18147,559
Order_No_25957,1836
Order_No_18681,2055
Order_No_19737,1955
Order_No_20258,916
Order_No_1517,1642
Order_No_9954,3278
Order_No_21571,2093
Order_No_5680,2767
Order_No_16159,1764
Order_No_26607,1525
Order_No_14097,1793
Order_No_16561,2465
Order_No_8526,1861
Order_No_13524,2788
Order_No_15647,365
Order_No_16796,3036
Order_No_7202,1208
Order_No_21797,1205
Order_No_18886,1020
Order_No_10403,1236
Order_No_16117,2243
Order_No_12894,1281
Order_No_9804,1653
Order_No_15628,2662
Order_No_22501,2388
Order_No_1935,1005
Order_No_14628,1434
Order_No_7929,1513
Order_No_3859,1419
Order_No_17064,1261
Order_No_9611,1335
Order_No_2522,1726
Order_No_10058,2476
Order_No_4376,1283
Order_No_21626,805
Order_No_22557,2112
Order_No_14494,1367
Order_No_10707,1788
Order_No_20317,1812
Order_No_11351,2126
Order_No_19184,690
Order_No_23283,1487
Order_No_15494,1185
Order_No_21856,1686
Order_No_27540,1649
Order_No_25423,890
Order_No_18538,2333
Order_No_20548,1698
Order_No_19726,2526
Order_No_18235,959
Order_No_12948,1667
Order_No_6675,1711
Order_No_24615,1455
Order_No_13744,1077
Order_No_12188,783
Order_No_14578,1434
Order_No_19611,1467
Order_No_9885,1736
Order_No_14353,2112
Order_No_17960,1080
Order_No_1411,1966
Order_No_2474,1599
Order_No_972,1657
Order_No_15841,2289
Order_No_9795,1284
Order_No_1372,1885
Order_No_273,888
Order_No_7503,2483
Order_No_19799,1966
Order_No_12302,1866
Order_No_27792,2170
Order_No_8932,1237
Order_No_4101,1312
Order_No_27102,857
Order_No_15249,2096
Order_No_11355,1353
Order_No_14442,2141
Order_No_22657,1629
Order_No_23184,1168
Order_No_13726,2052
Order_No_11791,3421
Order_No_22180,986
Order_No_27941,1512
Order_No_3299,2504
Order_No_411,2674
Order_No_25031,1857
Order_No_20039,1501
Order_No_6422,1314
Order_No_15305,2631
Order_No_881,1986
Order_No_14836,1125
Order_No_15718,1311
Order_No_17254,2630
Order_No_22379,1549
Order_No_11001,1629
Order_No_19817,495
Order_No_16673,1995
Order_No_27727,2349
Order_No_728,2653
Order_No_11373,378
Order_No_8931,844
Order_No_3733,811
Order_No_20900,2444
Order_No_16512,1098
Order_No_11372,1170
Order_No_5173,1893
Order_No_3367,1644
Order_No_13945,1679
Order_No_26588,1487
Order_No_25495,2431
Order_No_6959,1388
Order_No_1036,1535
Order_No_12348,1462
Order_No_5207,1390
Order_No_11108,3087
Order_No_15696,1978
Order_No_14332,2158
Order_No_21633,865
