Order No,Time from Pickup to Arrival
Order_No_27197,868
Order_No_15120,1474
Order_No_3895,1776
Order_No_1063,435
Order_No_3729,1206
Order_No_27780,624
Order_No_20941,757
Order_No_14881,1670
Order_No_21959,1038
Order_No_11430,1689
Order_No_16344,1555
Order_No_7460,466
Order_No_2109,1249
Order_No_27945,2315
Order_No_13914,1480
Order_No_6869,1760
Order_No_16042,1906
Order_No_14798,2433
Order_No_14972,2010
Order_No_1933,1174
Order_No_10317,1066
Order_No_935,689
Order_No_10714,2135
Order_No_7031,1241
Order_No_10121,1012
Order_No_17659,2177
Order_No_12262,1785
Order_No_2064,1543
Order_No_12896,1018
Order_No_11903,1390
Order_No_25647,1582
Order_No_8282,779
Order_No_25530,1410
Order_No_8815,732
Order_No_9730,1847
Order_No_743,2228
Order_No_11497,2518
Order_No_23838,1336
Order_No_7784,835
Order_No_22765,1586
Order_No_12714,1135
Order_No_24066,3151
Order_No_20917,1003
Order_No_12785,1242
Order_No_27096,1463
Order_No_20923,1740
Order_No_11176,2808
Order_No_23813,1459
Order_No_16031,1505
Order_No_25526,2120
Order_No_12506,1182
Order_No_22930,1414
Order_No_13347,1467
Order_No_17136,819
Order_No_18764,1343
Order_No_2705,1081
Order_No_13443,1168
Order_No_18850,1147
Order_No_7376,959
Order_No_1493,1691
Order_No_1066,1897
Order_No_2411,1372
Order_No_21869,946
Order_No_17101,1053
Order_No_21679,3342
Order_No_6280,603
Order_No_25408,1611
Order_No_17611,2104
Order_No_25977,929
Order_No_6999,1665
Order_No_6436,1863
Order_No_16463,1367
Order_No_3290,913
Order_No_21465,1496
Order_No_20745,1802
Order_No_4378,462
Order_No_6837,2413
Order_No_511,740
Order_No_23337,1535
Order_No_18786,1701
Order_No_19567,1723
Order_No_9639,1041
Order_No_21767,2134
Order_No_7576,1580
Order_No_8810,2653
Order_No_3897,2171
Order_No_6142,1474
Order_No_26154,587
Order_No_26263,1238
Order_No_16314,1066
Order_No_19496,2422
Order_No_22365,1751
Order_No_23256,1440
Order_No_56,1802
Order_No_14480,650
Order_No_16972,1285
Order_No_16459,1368
Order_No_26595,758
Order_No_3981,978
Order_No_21412,1290
Order_No_24494,655
Order_No_21493,1640
Order_No_16486,2259
Order_No_14680,1340
Order_No_5805,1298
Order_No_367,918
Order_No_22787,715
Order_No_23282,892
Order_No_16588,849
Order_No_2221,2476
Order_No_147,1535
Order_No_10040,665
Order_No_22014,927
Order_No_5098,1622
Order_No_3052,904
Order_No_22802,551
Order_No_12260,2767
Order_No_27427,1818
Order_No_21738,2786
Order_No_26363,1536
Order_No_17696,1839
Order_No_10377,1519
Order_No_18050,1210
Order_No_15356,964
Order_No_20858,1050
Order_No_9719,1666
Order_No_19503,1387
Order_No_26119,1251
Order_No_1680,1980
Order_No_24656,1664
Order_No_3649,1656
Order_No_12688,1454
Order_No_19490,1661
Order_No_18982,1033
Order_No_26875,1048
Order_No_2310,1216
Order_No_7734,1618
Order_No_17888,1677
Order_No_2217,1274
Order_No_26190,1162
Order_No_19481,1258
Order_No_17095,962
Order_No_19873,579
Order_No_18385,848
Order_No_169,1891
Order_No_3987,1855
Order_No_23727,2668
Order_No_3401,1679
Order_No_8389,1546
Order_No_18420,1351
Order_No_16069,1314
Order_No_20250,1044
Order_No_7669,1291
Order_No_23888,874
Order_No_3037,594
Order_No_16996,1336
Order_No_11738,1913
Order_No_26942,1426
Order_No_23113,767
Order_No_9760,588
Order_No_19160,568
Order_No_8602,2181
Order_No_21804,1919
Order_No_15243,2345
Order_No_1872,1165
Order_No_11021,972
Order_No_3036,585
Order_No_9435,2662
Order_No_26153,556
Order_No_20106,627
Order_No_13251,1989
Order_No_11509,2250
Order_No_26619,2157
Order_No_16360,1310
Order_No_10825,1399
Order_No_25592,2290
Order_No_25225,609
Order_No_23090,1793
Order_No_17335,2489
Order_No_26622,1407
Order_No_16298,824
Order_No_6773,849
Order_No_7891,1043
Order_No_10858,1334
Order_No_4475,851
Order_No_21901,836
Order_No_16408,1268
Order_No_6771,1487
Order_No_22907,1333
Order_No_21277,1887
Order_No_15350,1519
Order_No_1167,1023
Order_No_8730,2580
Order_No_14333,1735
Order_No_19029,1157
Order_No_3091,875
Order_No_27768,880
Order_No_9423,1662
Order_No_28182,2408
Order_No_22817,1098
Order_No_2247,1748
Order_No_23718,1826
Order_No_9626,1635
Order_No_3603,898
Order_No_1043,2624
Order_No_21245,1885
Order_No_17937,1086
Order_No_720,1652
Order_No_22796,2691
Order_No_13292,2889
Order_No_23752,2022
Order_No_1625,1972
Order_No_27001,2122
Order_No_8003,1428
Order_No_8161,1556
Order_No_12510,1642
Order_No_22920,2555
Order_No_14306,1495
Order_No_14530,2577
Order_No_1804,2439
Order_No_23445,1805
Order_No_11228,1678
Order_No_20071,2244
Order_No_8495,1791
Order_No_21065,843
Order_No_4382,1758
Order_No_15035,1927
Order_No_19220,2349
Order_No_17354,1793
Order_No_23997,1554
Order_No_1431,1693
Order_No_18151,1850
Order_No_17858,2023
Order_No_12359,1668
Order_No_19045,1985
Order_No_11623,1774
Order_No_11804,1927
Order_No_24733,791
Order_No_5217,1138
Order_No_19818,2056
Order_No_8396,1901
Order_No_1519,2758
Order_No_14101,2318
Order_No_9129,1497
Order_No_18823,898
Order_No_16359,1604
Order_No_1544,1363
Order_No_25052,1250
Order_No_1172,889
Order_No_23871,2192
Order_No_8274,1091
Order_No_3268,1691
Order_No_12318,2200
Order_No_16518,680
Order_No_10519,2317
Order_No_18701,2465
Order_No_8433,1787
Order_No_27433,1530
Order_No_22721,1214
Order_No_7467,1386
Order_No_24029,1614
Order_No_13193,1433
Order_No_23512,2649
Order_No_15665,1168
Order_No_8371,1532
Order_No_12616,1485
Order_No_20011,999
Order_No_26700,1302
Order_No_21497,1815
Order_No_5236,1411
Order_No_24580,1968
Order_No_8324,1840
Order_No_8560,1472
Order_No_19095,719
Order_No_26500,1552
Order_No_4651,1123
Order_No_1264,1839
Order_No_20494,1444
Order_No_9245,1296
Order_No_16848,1798
Order_No_3389,2719
Order_No_12868,990
Order_No_8934,1179
Order_No_25296,971
Order_No_16800,741
Order_No_1060,1916
Order_No_2027,1533
Order_No_339,1638
Order_No_10556,1725
Order_No_18421,1687
Order_No_6370,861
Order_No_14577,2062
Order_No_1757,1122
Order_No_14923,2537
Order_No_24478,1202
Order_No_16517,1453
Order_No_2477,2599
Order_No_10051,2259
Order_No_19230,1316
Order_No_10065,1830
Order_No_13623,1652
Order_No_10569,1545
Order_No_4910,1230
Order_No_7237,1795
Order_No_21359,563
Order_No_11762,2379
Order_No_11909,661
Order_No_3243,1938
Order_No_27828,2765
Order_No_10869,1162
Order_No_14264,2174
Order_No_21094,964
Order_No_10236,1564
Order_No_12934,1155
Order_No_146,1713
Order_No_27037,1458
Order_No_4040,2049
Order_No_19802,2468
Order_No_6725,1426
Order_No_27604,813
Order_No_5382,659
Order_No_1322,2381
Order_No_1230,1395
Order_No_3365,1166
Order_No_9522,1883
Order_No_18791,2829
Order_No_11406,2197
Order_No_18240,2285
Order_No_20221,2139
Order_No_320,1403
Order_No_4892,1763
Order_No_1159,1593
Order_No_21274,1702
Order_No_21845,2130
Order_No_25219,2211
Order_No_24147,2741
Order_No_24379,1673
Order_No_15933,1784
Order_No_27610,892
Order_No_4386,1602
Order_No_26782,2358
Order_No_8214,1734
Order_No_16243,2672
Order_No_17683,2179
Order_No_20722,1547
Order_No_19376,906
Order_No_17281,1861
Order_No_16865,756
Order_No_9101,2065
Order_No_27499,1073
Order_No_12537,987
Order_No_12296,2436
Order_No_14428,580
Order_No_25685,594
Order_No_22913,844
Order_No_24524,682
Order_No_1752,510
Order_No_10557,1612
Order_No_22245,1604
Order_No_7053,1511
Order_No_13850,1239
Order_No_17907,1250
Order_No_13928,1916
Order_No_4721,1931
Order_No_9400,1266
Order_No_19949,878
Order_No_3418,1749
Order_No_1248,1453
Order_No_4154,2302
Order_No_24309,772
Order_No_23502,1843
Order_No_12366,1211
Order_No_22423,1614
Order_No_13998,679
Order_No_347,702
Order_No_8784,1651
Order_No_15320,1841
Order_No_3636,1610
Order_No_27543,1380
Order_No_13064,1791
Order_No_22589,3053
Order_No_23595,1747
Order_No_4970,777
Order_No_24756,2779
Order_No_3836,1803
Order_No_22406,782
Order_No_2413,1223
Order_No_26683,858
Order_No_21518,2185
Order_No_12497,3364
Order_No_4545,2545
Order_No_17070,1703
Order_No_11580,866
Order_No_4976,2480
Order_No_19328,2246
Order_No_6819,1363
Order_No_27385,3135
Order_No_22737,978
Order_No_27966,2691
Order_No_24985,2451
Order_No_1428,1065
Order_No_27060,1709
Order_No_13885,2501
Order_No_24468,700
Order_No_2653,1508
Order_No_22013,1957
Order_No_2162,3012
Order_No_17003,1630
Order_No_18595,621
Order_No_9225,709
Order_No_9053,3198
Order_No_16485,906
Order_No_11680,2005
Order_No_858,1858
Order_No_17158,1682
Order_No_20606,2079
Order_No_16334,1871
Order_No_24270,1405
Order_No_25462,1578
Order_No_25873,1479
Order_No_25013,1640
Order_No_13198,1693
Order_No_13003,1816
Order_No_25973,1217
Order_No_22278,896
Order_No_16712,1426
Order_No_23350,1127
Order_No_20845,1904
Order_No_6216,2161
Order_No_12192,2083
Order_No_143,1067
Order_No_5623,1023
Order_No_13119,454
Order_No_22753,2102
Order_No_25665,953
Order_No_18290,1351
Order_No_26132,1191
Order_No_17364,1218
Order_No_8570,1231
Order_No_9108,1107
Order_No_24924,1729
Order_No_7090,1496
Order_No_26015,1369
Order_No_13811,1449
Order_No_12931,1363
Order_No_27715,999
Order_No_20852,2335
Order_No_8049,2544
Order_No_13,569
Order_No_21292,1211
Order_No_20323,1184
Order_No_16947,1563
Order_No_2176,1979
Order_No_571,1326
Order_No_18025,1960
Order_No_7573,2147
Order_No_9851,1888
Order_No_17201,1131
Order_No_11865,1555
Order_No_27504,1300
Order_No_5822,2903
Order_No_18147,749
Order_No_25957,2086
Order_No_18681,1863
Order_No_19737,1983
Order_No_20258,772
Order_No_1517,2099
Order_No_9954,2977
Order_No_21571,2266
Order_No_5680,2165
Order_No_16159,1906
Order_No_26607,1380
Order_No_14097,1750
Order_No_16561,2252
Order_No_8526,1824
Order_No_13524,2630
Order_No_15647,477
Order_No_16796,3165
Order_No_7202,1477
Order_No_21797,943
Order_No_18886,1223
Order_No_10403,1090
Order_No_16117,2124
Order_No_12894,1323
Order_No_9804,2005
Order_No_15628,2692
Order_No_22501,2075
Order_No_1935,1238
Order_No_14628,1460
Order_No_7929,1823
Order_No_3859,1499
Order_No_17064,1559
Order_No_9611,1191
Order_No_2522,1633
Order_No_10058,2441
Order_No_4376,1688
Order_No_21626,842
Order_No_22557,1995
Order_No_14494,1334
Order_No_10707,1918
Order_No_20317,1677
Order_No_11351,1943
Order_No_19184,710
Order_No_23283,1141
Order_No_15494,1509
Order_No_21856,1820
Order_No_27540,1797
Order_No_25423,782
Order_No_18538,2396
Order_No_20548,1378
Order_No_19726,2379
Order_No_18235,1329
Order_No_12948,1587
Order_No_6675,1341
Order_No_24615,1464
Order_No_13744,1079
Order_No_12188,842
Order_No_14578,1246
Order_No_19611,1409
Order_No_9885,2082
Order_No_14353,1986
Order_No_17960,1143
Order_No_1411,1854
Order_No_2474,1809
Order_No_972,1571
Order_No_15841,2421
Order_No_9795,1258
Order_No_1372,2017
Order_No_273,708
Order_No_7503,2544
Order_No_19799,2039
Order_No_12302,2003
Order_No_27792,2429
Order_No_8932,1328
Order_No_4101,1865
Order_No_27102,987
Order_No_15249,1836
Order_No_11355,1318
Order_No_14442,2196
Order_No_22657,1796
Order_No_23184,957
Order_No_13726,2354
Order_No_11791,3100
Order_No_22180,1009
Order_No_27941,1450
Order_No_3299,2407
Order_No_411,2515
Order_No_25031,1540
Order_No_20039,978
Order_No_6422,1308
Order_No_15305,2409
Order_No_881,1795
Order_No_14836,1297
Order_No_15718,1540
Order_No_17254,2633
Order_No_22379,1644
Order_No_11001,1634
Order_No_19817,712
Order_No_16673,1671
Order_No_27727,2098
Order_No_728,2683
Order_No_11373,487
Order_No_8931,840
Order_No_3733,1047
Order_No_20900,2627
Order_No_16512,1250
Order_No_11372,1367
Order_No_5173,1614
Order_No_3367,1680
Order_No_13945,1677
Order_No_26588,1834
Order_No_25495,2217
Order_No_6959,1395
Order_No_1036,1468
Order_No_12348,1499
Order_No_5207,1332
Order_No_11108,2873
Order_No_15696,1866
Order_No_14332,1838
Order_No_21633,748
