Personal or Business,Day of Month,Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,Platform Type 1,Platform Type 2,Platform Type 3,Platform Type 4,Bearing,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1,5,48985.0,49034.0,49805.0,50230.0,6,23.6,-1.2876575000000001,36.8282355,-1.257309,36.806008399999996,1337,875,14.2,243,1,0,0,0,323.78761507330637,0,0,1,0,0,0,0
0,8,54029.0,54048.0,54623.0,54702.0,12,25.8,-1.2615888000000002,36.7928732,-1.3215393999999998,36.836621,1337,875,14.2,243,0,0,1,0,143.88804118415464,0,0,1,0,0,0,0
1,10,33444.0,33695.0,34249.0,34589.0,8,16.5,-1.2763916000000002,36.8246826,-1.2905046,36.7828277,1337,875,14.2,243,0,1,0,0,251.3616532558456,0,1,0,0,0,0,0
0,23,59634.0,59652.0,59839.0,60044.0,3,20.1,-1.2584143,36.8048002,-1.2551895,36.7822034,1337,875,14.2,243,0,0,1,0,278.12354699365426,0,0,0,1,0,0,0
1,15,25655.0,25668.0,26179.0,26360.0,12,16.7,-1.2636863,36.753893299999994,-1.2549476000000002,36.8269576,1337,875,14.2,243,1,0,0,0,83.17883008316471,1,0,0,0,0,0,0
0,26,47907.0,47914.0,48068.0,48644.0,6,23.9,-1.28878,36.8168312,-1.2646084,36.8028645,1337,875,14.2,243,0,0,1,0,329.9860627463959,0,0,1,0,0,0,0
0,21,36894.0,42256.0,42384.0,43272.0,7,22.2,-1.290894,36.822971,-1.2551895,36.7822034,1337,875,14.2,243,0,0,1,0,311.2186188805253,0,0,1,0,0,0,0
1,27,54560.0,55510.0,57235.0,57327.0,18,25.0,-1.3832336,36.764737200000006,-1.3208162,36.8451209,2095,1358,14.1,667,1,0,0,0,52.164128149596706,0,0,0,1,0,0,0
0,11,51156.0,51166.0,51306.0,51484.0,5,25.4,-1.316961,36.820337,-1.2885503999999999,36.8066908,2095,1358,14.1,667,0,0,1,0,334.3496857539922,0,1,0,0,0,0,0
0,24,47534.0,47587.0,48452.0,49094.0,13,23.4,-1.293515,36.897607,-1.331619,36.847976,2095,1358,14.1,667,0,0,1,0,232.47706445325014,0,0,0,0,1,0,0
0,2,57895.0,58092.0,58374.0,58996.0,7,29.3,-1.2551895,36.7822034,-1.2889751,36.815404799999996,2095,1358,14.1,667,0,0,1,0,135.50709679037504,0,1,0,0,0,0,0
0,29,56456.0,56531.0,57331.0,57519.0,1,18.8,-1.316961,36.820337,-1.3108175,36.8221698,2095,1358,14.1,667,0,0,1,0,16.607397197769046,0,0,1,0,0,0,0
0,2,56574.0,56690.0,58233.0,58469.0,2,23.2,-1.273056,36.811298,-1.2628066999999998,36.8140689,2095,1358,14.1,667,0,0,1,0,15.124769769029854,0,0,1,0,0,0,0
1,12,40035.0,40057.0,40344.0,40830.0,2,21.2,-1.3014515,36.8120092,-1.2913826000000002,36.8006377,2095,1358,14.1,667,1,0,0,0,311.530450525046,0,1,0,0,0,0,0
0,22,35691.0,35720.0,36485.0,36606.0,10,15.3,-1.316961,36.820337,-1.2850113,36.7610856,2095,1358,14.1,667,0,0,1,0,298.340050211952,0,0,1,0,0,0,0
0,6,59996.0,60039.0,60484.0,60598.0,5,22.4,-1.2857763999999998,36.8236622,-1.2599563,36.799343900000004,2095,1358,14.1,667,0,0,1,0,316.7224591493082,0,0,0,1,0,0,0
0,9,36190.0,39508.0,39745.0,39998.0,6,21.3,-1.2844795,36.7817533,-1.3012902,36.80964,2095,1358,14.1,667,0,0,1,0,121.08923732884602,0,0,1,0,0,0,0
1,15,34082.0,34707.0,36639.0,37994.0,7,22.8,-1.2517392,36.82496079999999,-1.297512,36.821511,2095,1358,14.1,667,1,0,0,0,184.30901345900548,0,1,0,0,0,0,0
0,31,44956.0,45370.0,47377.0,47653.0,14,21.5,-1.3077869,36.844320700000004,-1.2991441000000001,36.7528804,2095,1358,14.1,667,0,0,1,0,275.3998182134806,0,0,0,0,1,0,0
1,27,47340.0,47349.0,47647.0,48392.0,12,24.1,-1.3066837,36.817750200000006,-1.2662639999999998,36.762418,2095,1358,14.1,667,1,0,0,0,306.1540659871424,1,0,0,0,0,0,0
0,14,46659.0,47606.0,49145.0,49765.0,25,24.0,-1.3692158,36.76965870000001,-1.3450191999999999,36.9211859,2095,1358,14.1,667,0,0,1,0,80.92662570358777,0,1,0,0,0,0,0
0,2,55840.0,59547.0,59987.0,60846.0,14,23.6,-1.293515,36.897607,-1.265715,36.823815,2095,1358,14.1,667,0,0,1,0,290.6470162692306,0,0,0,1,0,0,0
0,16,48098.0,48769.0,50053.0,51167.0,10,25.4,-1.2859912,36.8756811,-1.279395,36.825364,2095,1358,14.1,667,0,0,1,0,277.469752236011,0,0,1,0,0,0,0
1,24,44139.0,44188.0,44793.0,44950.0,14,20.8,-1.2699441999999999,36.8206553,-1.3324865,36.8938303,2095,1358,14.1,667,1,0,0,0,130.52846674961341,0,0,0,0,1,0,0
1,18,39409.0,39441.0,39808.0,40239.0,4,19.1,-1.3041098999999998,36.7867709,-1.282986,36.767414,2095,1358,14.1,667,1,0,0,0,317.50644753607475,0,0,0,0,0,1,0
0,4,33158.0,34756.0,35655.0,36055.0,8,19.4,-1.2777926000000002,36.8215788,-1.2963097,36.7688221,2095,1358,14.1,667,1,0,0,0,250.65430251448205,0,0,0,0,1,0,0
0,6,48931.0,48959.0,49173.0,49667.0,9,21.5,-1.2551895,36.7822034,-1.3023756000000002,36.7949276,2095,1358,14.1,667,0,0,1,0,164.91231634019255,0,0,0,1,0,0,0
0,21,44463.0,44494.0,45295.0,46339.0,17,22.6,-1.300921,36.828195,-1.3198615,36.7110323,2095,1358,14.1,667,0,0,1,0,260.813323040936,0,1,0,0,0,0,0
0,25,37366.0,37476.0,37842.0,37970.0,2,21.0,-1.279395,36.825364,-1.290894,36.822971,2095,1358,14.1,667,0,0,1,0,191.7528512966134,0,0,0,0,1,0,0
0,30,49265.0,49330.0,49672.0,49961.0,14,23.2587952236677,-1.2836583000000001,36.7886014,-1.2206179,36.8488524,2095,1358,14.1,667,0,0,1,0,43.69776350776675,0,0,0,1,0,0,0
0,25,41754.0,42400.0,43334.0,43697.0,9,23.2587952236677,-1.2296618000000001,36.84382720000001,-1.265715,36.823815,2095,1358,14.1,667,0,0,1,0,209.02754149009434,0,0,0,0,0,1,0
0,30,37332.0,37393.0,37703.0,38001.0,13,22.1,-1.2649605,36.798177700000004,-1.3147071000000001,36.8644977,2095,1358,14.1,667,0,0,1,0,126.88125906760757,0,1,0,0,0,0,0
0,23,43852.0,43887.0,44380.0,45909.0,8,22.0,-1.2962832,36.784968299999996,-1.2553615,36.789537599999996,2095,1358,14.1,667,0,0,1,0,6.369716346627797,0,0,1,0,0,0,0
0,6,43016.0,43043.0,43194.0,43432.0,10,22.0,-1.316961,36.820337,-1.2970278999999998,36.761356,2095,1358,14.1,667,0,0,1,0,288.67694098304173,0,0,0,1,0,0,0
1,17,47702.0,47725.0,48313.0,48649.0,9,22.4,-1.3024794,36.8228284,-1.3330427,36.8635157,2095,1358,14.1,667,0,0,1,0,126.92071972788358,0,0,0,1,0,0,0
1,19,36277.0,36285.0,36829.0,37080.0,12,20.0,-1.2047753,36.7915359,-1.2604472,36.8365287,2095,1358,14.1,667,1,0,0,0,141.06258553049497,0,0,0,0,1,0,0
0,3,47220.0,47231.0,48011.0,48161.0,6,21.9,-1.2559559999999999,36.789867,-1.2793148,36.8148394,2095,1358,14.1,667,0,0,1,0,133.095088119479,0,0,0,1,0,0,0
0,22,46691.0,46700.0,47125.0,47676.0,23,23.0,-1.2693101999999998,36.798177700000004,-1.2927239,36.946421,2095,1358,14.1,667,0,0,1,0,98.97907394433184,0,0,1,0,0,0,0
0,18,43996.0,44007.0,44545.0,45912.0,9,22.7,-1.3201096,36.8180968,-1.2696908000000002,36.81519,2095,1358,14.1,667,0,0,1,0,356.70118127817847,0,1,0,0,0,0,0
1,18,52233.0,52258.0,52495.0,52654.0,9,17.1,-1.312469,36.815177,-1.2555718,36.8462247,2095,1358,14.1,667,1,0,0,0,28.614741843155684,1,0,0,0,0,0,0
0,13,53812.0,53876.0,54508.0,56123.0,15,22.3,-1.3100586,36.850032899999995,-1.2409761000000001,36.776006200000005,2095,1358,14.1,667,0,0,1,0,313.0275600196609,0,0,0,1,0,0,0
1,17,56611.0,56629.0,57420.0,58024.0,24,28.3,-1.3178402,36.8737336,-1.3207446000000003,36.6969684,2095,1358,14.1,667,1,0,0,0,269.0563834240196,1,0,0,0,0,0,0
0,11,31556.0,31634.0,33592.0,34052.0,7,16.4,-1.2672588,36.8000252,-1.2941023999999999,36.79578,2095,1358,14.1,667,0,0,1,0,188.984400043133,0,1,0,0,0,0,0
0,20,47619.0,47717.0,48102.0,48206.0,24,20.0,-1.3700383,36.9190174,-1.2579303999999998,36.8019667,2095,1358,14.1,667,0,0,1,0,313.7705300150285,0,0,1,0,0,0,0
1,12,47257.0,47751.0,48527.0,49292.0,7,26.7,-1.2868973,36.8232984,-1.296797,36.776452500000005,2095,1358,14.1,667,0,0,1,0,258.0640673108886,0,0,1,0,0,0,0
1,28,43061.0,43086.0,43268.0,43453.0,3,22.9,-1.2990606000000002,36.8033028,-1.3043649,36.7816132,2095,1358,14.1,667,1,0,0,0,256.25409592630115,1,0,0,0,0,0,0
0,21,39007.0,39020.0,39052.0,39334.0,6,25.6,-1.2917868000000001,36.7872675,-1.2695287,36.798177700000004,2095,1358,14.1,667,0,0,1,0,26.107063812761908,1,0,0,0,0,0,0
0,2,53769.0,53804.0,54513.0,54731.0,5,23.5,-1.2559559999999999,36.789867,-1.2764851000000002,36.8007126,2095,1358,14.1,667,0,0,1,0,152.15823798944712,0,0,1,0,0,0,0
0,4,39882.0,39950.0,40353.0,40946.0,3,18.9,-1.2783848999999998,36.8163445,-1.265715,36.823815,2095,1358,14.1,667,0,0,1,0,30.518603383733023,0,1,0,0,0,0,0
0,7,39953.0,40055.0,40314.0,40554.0,12,23.2587952236677,-1.257028,36.7810435,-1.3073569,36.82021629999999,1730,1075,13.8,236,0,0,1,0,142.11248019187462,0,1,0,0,0,0,0
0,15,56336.0,56444.0,56592.0,57035.0,18,27.7,-1.2571472,36.795063299999995,-1.3339943,36.7263409,1730,1075,13.8,236,0,0,1,0,221.79740317812772,0,0,0,1,0,0,0
0,17,36768.0,36797.0,37065.0,38806.0,10,25.4,-1.2649605,36.798177700000004,-1.3015197,36.7658456,1730,1075,13.8,236,0,0,1,0,221.48129889607182,0,0,0,1,0,0,0
0,11,52140.0,52178.0,52584.0,52975.0,5,27.8,-1.2551895,36.7822034,-1.2596666,36.7627206,1730,1075,13.8,236,0,0,1,0,257.0550259952967,1,0,0,0,0,0,0
0,24,57606.0,57950.0,58489.0,60195.0,19,20.2,-1.3207708,36.8685919,-1.3882008,36.7699445,1730,1075,13.8,236,0,0,1,0,235.63699365947622,0,0,0,0,1,0,0
0,10,54141.0,55837.0,58816.0,59837.0,21,18.8,-1.3700383,36.9190174,-1.2917868000000001,36.7872675,1730,1075,13.8,236,0,0,1,0,300.71300391738106,1,0,0,0,0,0,0
0,31,48841.0,48847.0,49757.0,54633.0,20,27.1,-1.332624,36.913187,-1.269534,36.80697,1730,1075,13.8,236,0,0,1,0,300.7144289866235,0,0,1,0,0,0,0
0,6,45178.0,45218.0,46384.0,46477.0,3,23.2587952236677,-1.2551895,36.7822034,-1.2569383,36.7880021,1730,1075,13.8,236,0,0,1,0,106.78638503378454,0,0,1,0,0,0,0
1,18,50412.0,50551.0,51201.0,51788.0,12,25.7,-1.3270347,36.866736200000005,-1.2662728,36.8151265,1730,1075,13.8,236,0,0,1,0,319.662878505587,0,1,0,0,0,0,0
0,12,35816.0,35996.0,36396.0,36679.0,14,23.2587952236677,-1.3254522,36.721658399999995,-1.2662138,36.7997481,1730,1075,13.8,236,0,0,1,0,52.810085711962415,0,0,1,0,0,0,0
0,2,43059.0,43076.0,43565.0,43755.0,19,24.0,-1.2551895,36.7822034,-1.2658003,36.8983864,1730,1075,13.8,236,0,0,1,0,95.22078424047396,0,0,1,0,0,0,0
0,20,43473.0,43517.0,44573.0,45343.0,2,27.1,-1.2571472,36.795063299999995,-1.2591018999999999,36.800577000000004,1730,1075,13.8,236,0,0,1,0,109.52468999382069,0,0,1,0,0,0,0
0,7,36796.0,36802.0,36952.0,37347.0,19,20.6,-1.2571472,36.795063299999995,-1.3339943,36.7263409,1730,1075,13.8,236,0,0,1,0,221.79740317812772,0,0,0,0,1,0,0
0,11,35377.0,36292.0,37055.0,37234.0,16,16.4,-1.3254522,36.721658399999995,-1.2536041999999998,36.806489500000005,1730,1075,13.8,236,0,0,1,0,49.730755001507134,0,1,0,0,0,0,0
0,27,48457.0,48483.0,48632.0,49399.0,1,29.3,-1.2571472,36.795063299999995,-1.2584143,36.8048002,1730,1075,13.8,236,0,0,1,0,97.41632580401267,0,0,1,0,0,0,0
0,21,52244.0,52285.0,52418.0,52989.0,3,26.5,-1.2568549999999998,36.804132,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,274.34413475980523,0,0,0,1,0,0,0
0,8,39189.0,39197.0,39422.0,40029.0,20,23.4,-1.2551895,36.7822034,-1.3586568,36.911681200000004,1730,1075,13.8,236,0,0,1,0,128.63751198367703,0,1,0,0,0,0,0
0,7,53990.0,54020.0,54057.0,54688.0,22,27.0,-1.2551895,36.7822034,-1.3692201000000002,36.9252718,1730,1075,13.8,236,0,0,1,0,128.56503455592957,1,0,0,0,0,0,0
0,17,53153.0,53976.0,54411.0,54853.0,20,24.6,-1.3472066,36.7692638,-1.2413316,36.878552500000005,1730,1075,13.8,236,0,0,1,0,45.902896249018454,1,0,0,0,0,0,0
0,20,36316.0,36352.0,38146.0,38521.0,8,27.4,-1.2857671,36.7875614,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,350.0635087772534,0,0,1,0,0,0,0
0,6,53618.0,53624.0,54060.0,54528.0,3,23.2587952236677,-1.2551895,36.7822034,-1.2640571000000003,36.7883547,1730,1075,13.8,236,0,0,1,0,145.25817942388528,0,0,0,1,0,0,0
0,28,35197.0,35228.0,35844.0,36065.0,22,22.5,-1.3254522,36.721658399999995,-1.2261501,36.7600434,1730,1075,13.8,236,0,0,1,0,21.12954935412256,0,0,0,1,0,0,0
0,24,59454.0,59571.0,60011.0,60284.0,4,18.4,-1.2619756000000002,36.800139,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,290.72897852213646,0,0,1,0,0,0,0
0,4,54498.0,54619.0,55368.0,55598.0,13,23.2587952236677,-1.2551895,36.7822034,-1.3208221000000002,36.829573499999995,1730,1075,13.8,236,0,0,1,0,144.18766369593783,1,0,0,0,0,0,0
1,25,40934.0,40949.0,41270.0,42684.0,11,26.6,-1.3135847,36.850545600000004,-1.257309,36.806008399999996,1730,1075,13.8,236,0,0,1,0,321.6480409222079,0,0,0,0,1,0,0
0,1,47769.0,47789.0,47838.0,49533.0,1,25.7,-1.2649605,36.798177700000004,-1.256098,36.800655,1730,1075,13.8,236,0,0,1,0,15.613496833547288,1,0,0,0,0,0,0
0,30,38855.0,38925.0,39543.0,40207.0,5,24.8,-1.2551895,36.7822034,-1.2657199,36.7914391,1730,1075,13.8,236,0,0,1,0,138.7545543416898,0,0,1,0,0,0,0
0,28,52211.0,52239.0,52360.0,52934.0,4,26.1,-1.2551895,36.7822034,-1.269568,36.80543529999999,1730,1075,13.8,236,0,0,1,0,121.76033868792626,1,0,0,0,0,0,0
0,3,39149.0,39220.0,39843.0,40383.0,11,22.1,-1.3015700000000001,36.7871,-1.257984,36.745016,1730,1075,13.8,236,0,0,1,0,316.01109975341956,1,0,0,0,0,0,0
1,7,45807.0,45859.0,45877.0,46502.0,6,23.2587952236677,-1.3040651,36.798125399999996,-1.2764851000000002,36.8007126,1730,1075,13.8,236,0,0,1,0,5.357746760164389,0,1,0,0,0,0,0
0,12,52061.0,52079.0,52488.0,53288.0,2,26.9,-1.2551895,36.7822034,-1.2584143,36.8048002,1730,1075,13.8,236,0,0,1,0,98.12404262220474,0,1,0,0,0,0,0
0,28,53962.0,53973.0,54175.0,54830.0,1,26.4,-1.2649605,36.798177700000004,-1.2527958000000001,36.8003131,1730,1075,13.8,236,0,0,1,0,9.953970660489802,1,0,0,0,0,0,0
0,1,40869.0,40886.0,41266.0,41412.0,2,23.2587952236677,-1.2584143,36.8048002,-1.2571472,36.795063299999995,1730,1075,13.8,236,0,0,1,0,277.416112072706,0,0,0,1,0,0,0
0,1,60664.0,61752.0,62084.0,62361.0,4,20.7,-1.2584143,36.8048002,-1.2597367,36.7848482,1730,1075,13.8,236,0,0,1,0,266.2069028853263,0,0,0,0,0,1,0
0,19,54818.0,54828.0,55208.0,56113.0,1,25.1,-1.2571472,36.795063299999995,-1.2584143,36.8048002,1730,1075,13.8,236,0,0,1,0,97.41632580401267,1,0,0,0,0,0,0
0,19,34635.0,34649.0,34681.0,35061.0,11,23.2587952236677,-1.3169591,36.7000029,-1.2961607,36.778829200000004,1730,1075,13.8,236,0,0,1,0,75.21652765557178,0,1,0,0,0,0,0
0,29,47718.0,47743.0,48057.0,48642.0,3,23.7,-1.2551895,36.7822034,-1.2560455,36.780086700000005,1730,1075,13.8,236,0,0,1,0,247.9766344735429,0,1,0,0,0,0,0
0,25,39104.0,39126.0,39383.0,40293.0,3,23.8,-1.2584143,36.8048002,-1.2615888000000002,36.7928732,1730,1075,13.8,236,1,0,0,0,255.0920700962193,0,1,0,0,0,0,0
0,8,41147.0,41173.0,41335.0,42349.0,2,26.3,-1.2669099,36.79774329999999,-1.2615888000000002,36.7928732,1730,1075,13.8,236,0,0,1,0,317.540799966417,0,0,0,1,0,0,0
0,6,39538.0,39553.0,41305.0,41783.0,18,24.2,-1.3065978999999999,36.7186349,-1.28878,36.8168312,1730,1075,13.8,236,0,0,1,0,79.71400496550689,0,0,0,1,0,0,0
0,3,53326.0,53654.0,54645.0,54964.0,3,23.6,-1.2551895,36.7822034,-1.2640571000000003,36.7883547,1730,1075,13.8,236,0,0,1,0,145.25817942388528,1,0,0,0,0,0,0
0,12,33216.0,33251.0,33309.0,33860.0,2,18.4,-1.2649605,36.798177700000004,-1.2676176000000001,36.7956644,1730,1075,13.8,236,0,0,1,0,223.39987719990916,0,0,0,0,1,0,0
0,8,35027.0,35053.0,35293.0,35960.0,6,19.1,-1.2551895,36.7822034,-1.270424,36.779289,1730,1075,13.8,236,0,0,1,0,190.82738467685581,0,1,0,0,0,0,0
0,1,43695.0,44247.0,44287.0,44724.0,20,26.5,-1.2571472,36.795063299999995,-1.3700383,36.9190174,1730,1075,13.8,236,0,0,1,0,132.33456952355505,0,0,0,0,1,0,0
0,9,55020.0,56109.0,56284.0,56531.0,18,26.4,-1.3700383,36.9190174,-1.2902869,36.8085396,1730,1075,13.8,236,0,0,1,0,305.8306930237844,0,0,0,0,1,0,0
0,10,33352.0,33753.0,35041.0,37267.0,41,21.0,-1.399029,36.757255,-1.1707617000000001,36.9675086,1730,1075,13.8,236,0,0,1,0,42.64293674576254,0,0,0,0,0,1,0
0,31,62799.0,62832.0,62998.0,63441.0,10,24.4,-1.2584143,36.8048002,-1.3014461000000002,36.7661381,1730,1075,13.8,236,0,0,1,0,221.93070345888898,0,0,1,0,0,0,0
0,18,56753.0,56777.0,57132.0,57280.0,3,25.4,-1.2584143,36.8048002,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,278.12354699365426,0,1,0,0,0,0,0
0,21,52846.0,52865.0,52877.0,53577.0,3,27.1,-1.2584143,36.8048002,-1.2615888000000002,36.7928732,1730,1075,13.8,236,1,0,0,0,255.0920700962193,0,0,0,0,1,0,0
0,30,44288.0,44359.0,44963.0,45113.0,5,25.0,-1.2551895,36.7822034,-1.2629461000000002,36.76531370000001,1730,1075,13.8,236,0,0,1,0,245.32759922577753,0,0,1,0,0,0,0
0,30,57680.0,58625.0,59528.0,60065.0,12,21.8,-1.3207146,36.8305771,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,323.56988882948235,0,0,0,0,1,0,0
0,14,56211.0,56220.0,56950.0,57085.0,18,25.7,-1.3700383,36.9190174,-1.2902869,36.8085396,1730,1075,13.8,236,0,0,1,0,305.8306930237844,0,0,1,0,0,0,0
0,20,41032.0,41040.0,41330.0,42540.0,20,22.3,-1.2571472,36.795063299999995,-1.3700383,36.9190174,1730,1075,13.8,236,0,0,1,0,132.33456952355505,0,0,0,1,0,0,0
0,5,42263.0,42271.0,42318.0,42780.0,16,22.1,-1.3332749,36.870814700000004,-1.2571472,36.795063299999995,1730,1075,13.8,236,0,0,1,0,315.14841527276315,0,0,1,0,0,0,0
0,2,55145.0,55163.0,55642.0,55790.0,16,25.8,-1.2551895,36.7822034,-1.2156006000000001,36.8916865,1730,1075,13.8,236,0,0,1,0,70.1170233824962,0,0,1,0,0,0,0
0,19,57513.0,57520.0,57557.0,57857.0,1,25.2,-1.2726389999999999,36.794723,-1.2741728,36.79691079999999,1730,1075,13.8,236,0,0,1,0,125.03980482990602,1,0,0,0,0,0,0
0,31,62512.0,66312.0,66677.0,67153.0,17,24.6,-1.3169591,36.7000029,-1.2584143,36.8048002,1730,1075,13.8,236,0,0,1,0,60.805202770433084,0,0,1,0,0,0,0
0,3,52452.0,52495.0,53044.0,53400.0,11,26.0,-1.2599563,36.799343900000004,-1.2610117,36.7236153,1730,1075,13.8,236,0,0,1,0,269.200516681474,0,0,0,1,0,0,0
0,27,58693.0,58720.0,59268.0,59374.0,27,25.4,-1.2726389999999999,36.794723,-1.1523217,36.962048100000004,1730,1075,13.8,236,0,0,1,0,54.277195988326866,0,1,0,0,0,0,0
0,31,43897.0,43905.0,44255.0,45322.0,22,24.9,-1.2571472,36.795063299999995,-1.374163,36.913444,1730,1075,13.8,236,0,0,1,0,134.67668221548172,0,0,1,0,0,0,0
0,2,35865.0,35874.0,35915.0,36444.0,2,19.8,-1.2551895,36.7822034,-1.2571472,36.795063299999995,1730,1075,13.8,236,0,0,1,0,98.65803567070822,0,0,1,0,0,0,0
0,17,46370.0,46389.0,46656.0,47119.0,2,23.8,-1.2584143,36.8048002,-1.2571472,36.795063299999995,1730,1075,13.8,236,0,0,1,0,277.416112072706,1,0,0,0,0,0,0
0,26,43824.0,43911.0,44879.0,45433.0,20,22.9,-1.2917868000000001,36.7872675,-1.3700383,36.9190174,1730,1075,13.8,236,0,0,1,0,120.71606403710445,1,0,0,0,0,0,0
0,14,38995.0,39036.0,40053.0,40332.0,3,23.7,-1.2551895,36.7822034,-1.2673725,36.8077775,1730,1075,13.8,236,0,0,1,0,115.47788690181483,0,0,0,1,0,0,0
0,26,56644.0,56936.0,56988.0,58113.0,21,22.4,-1.3165542,36.700067,-1.28878,36.8168312,1730,1075,13.8,236,0,0,1,0,76.61794538639833,1,0,0,0,0,0,0
0,13,43618.0,43640.0,43853.0,44585.0,3,23.4,-1.2571472,36.795063299999995,-1.2569383,36.7880021,1730,1075,13.8,236,0,0,1,0,271.6948861436303,0,0,0,1,0,0,0
0,4,41111.0,41120.0,41137.0,42169.0,20,25.4,-1.2571472,36.795063299999995,-1.3700383,36.9190174,1730,1075,13.8,236,0,0,1,0,132.33456952355505,1,0,0,0,0,0,0
0,18,47174.0,47182.0,47599.0,48098.0,10,23.2587952236677,-1.3749536,36.9200703,-1.3241819,36.882342799999996,1730,1075,13.8,236,0,0,1,0,323.39181385684844,0,1,0,0,0,0,0
0,2,46657.0,46709.0,46999.0,47125.0,20,23.2587952236677,-1.2551895,36.7822034,-1.3195936000000001,36.916169700000005,1730,1075,13.8,236,0,0,1,0,115.6829940363944,0,0,0,1,0,0,0
0,8,58959.0,58978.0,59425.0,63321.0,20,23.0,-1.2615888000000002,36.7928732,-1.3103985,36.9114173,1730,1075,13.8,236,1,0,0,0,112.38547448493267,0,0,0,0,0,1,0
0,1,57817.0,57865.0,58125.0,58424.0,5,23.2587952236677,-1.2628638,36.8070399,-1.256522,36.786413200000005,1730,1075,13.8,236,0,0,1,0,287.09401653862176,0,0,0,1,0,0,0
1,21,45620.0,46590.0,49414.0,49699.0,21,27.2,-1.392306,36.734044,-1.3014816999999999,36.7907294,1730,1075,13.8,236,1,0,0,0,31.962734202475474,0,0,0,0,0,0,1
0,28,42195.0,42232.0,42501.0,42938.0,4,23.7,-1.2551895,36.7822034,-1.2750247,36.7981039,1730,1075,13.8,236,0,0,1,0,141.2902671953625,1,0,0,0,0,0,0
0,25,51299.0,51323.0,51347.0,52274.0,20,27.9,-1.2571472,36.795063299999995,-1.3700383,36.9190174,1730,1075,13.8,236,0,0,1,0,132.33456952355505,1,0,0,0,0,0,0
0,18,58890.0,58958.0,59909.0,60388.0,3,28.6,-1.2584143,36.8048002,-1.2551895,36.7822034,1730,1075,13.8,236,0,0,1,0,278.12354699365426,1,0,0,0,0,0,0
1,17,50067.0,50091.0,51773.0,53274.0,13,29.0,-1.3438225000000001,36.6664253,-1.3881391,36.7367636,1730,1075,13.8,236,0,0,1,0,122.22113125836086,0,0,0,0,0,0,1
0,28,49153.0,49274.0,49398.0,50322.0,3,30.1,-1.2752846000000002,36.802702200000006,-1.2571472,36.795063299999995,1730,1075,13.8,236,0,0,1,0,337.1656315962647,0,0,0,1,0,0,0
0,24,43156.0,43164.0,44900.0,47238.0,2,22.4,-1.2551895,36.7822034,-1.2584143,36.8048002,1730,1075,13.8,236,0,0,1,0,98.12404262220474,1,0,0,0,0,0,0
0,28,61652.0,61692.0,61697.0,63024.0,11,27.9,-1.32189,36.8589727,-1.2941648000000001,36.7977315,1730,1075,13.8,236,0,0,1,0,294.36218835185446,0,0,0,1,0,0,0
1,1,51200.0,51210.0,51613.0,52828.0,3,25.8,-1.2571472,36.795063299999995,-1.2561416,36.7882386,1730,1075,13.8,236,1,0,0,0,278.3839678084763,1,0,0,0,0,0,0
1,21,39277.0,39349.0,40249.0,40356.0,11,23.0,-1.3038645,36.8684596,-1.2950041,36.814358299999995,751,576,14.2,62,0,0,1,0,279.3027394506935,0,0,0,0,1,0,0
0,21,40546.0,40564.0,40979.0,41520.0,11,22.4,-1.303596,36.778378000000004,-1.2600926000000001,36.8088685,751,576,14.2,62,0,0,1,0,35.019304118951084,0,1,0,0,0,0,0
0,14,38560.0,38582.0,39721.0,40725.0,13,23.2587952236677,-1.3302996,36.8707935,-1.2568926,36.8130636,751,576,14.2,62,0,0,1,0,321.82365894719663,0,1,0,0,0,0,0
0,11,46664.0,46761.0,48315.0,49920.0,18,26.8,-1.3393547,36.8910035,-1.2600926000000001,36.8088685,751,576,14.2,62,0,0,1,0,313.98665977118344,0,0,0,1,0,0,0
0,16,49020.0,49962.0,51212.0,51455.0,21,26.9,-1.3632162,36.9108253,-1.263987,36.798891,751,576,14.2,62,0,0,1,0,311.5630086694187,0,0,1,0,0,0,0
0,10,54197.0,55222.0,56139.0,57056.0,21,18.4,-1.3700383,36.9190174,-1.2917868000000001,36.7872675,751,576,14.2,62,0,0,1,0,300.71300391738106,1,0,0,0,0,0,0
0,27,47247.0,48332.0,51398.0,52508.0,12,22.9,-1.3302996,36.8707935,-1.2922992,36.798303499999996,751,576,14.2,62,0,0,1,0,297.6695748065216,1,0,0,0,0,0,0
0,4,33784.0,33900.0,35380.0,36357.0,11,23.2587952236677,-1.3302996,36.8707935,-1.290789,36.8024859,751,576,14.2,62,0,0,1,0,300.05173369723695,0,0,0,0,0,1,0
0,31,46372.0,46960.0,48172.0,48586.0,17,21.8,-1.3227181000000001,36.8528097,-1.378256,36.747862,751,576,14.2,62,0,0,1,0,242.1045769970964,0,0,0,0,1,0,0
